Business Name,Business ID,Review ID,Review Text,Review Rating,Review Time
On Tap,CmclEj-oP2N1MA7C2LpV5g,8zoiVI0XZXQUQpulYWjF6A,"OK. News flash!  New Chef and it shows!  I have been coming here for 3 years.  Some meals were great, some just ok.  But I like the bar keep, Patty....",5,2016-02-04 08:22:23
On Tap,CmclEj-oP2N1MA7C2LpV5g,GbOG4D29QVycXTjxErkA5A,"We stayed at the Holiday Inn Express attached to On Tap.  We ate dinner here as it was late and wanted to stay close.

Atmosphere is ok.  It's definitely...",2,2018-04-25 10:03:22
On Tap,CmclEj-oP2N1MA7C2LpV5g,qR5U7Mbm-1xAmJ379w9vBA,My philly steak was on a huge stale roll. I had to pull out the insides to eat it. If was fading apart from staleness. The coleslaw is heavy on mayo. The...,2,2019-11-12 15:48:13
The Angry Penguin,S8lAqKLZp1FTn-TvlXBBQA,4bnOXdmojJl7S90Bj65ZYA,Stopped in on a Saturday while aparment hunting in the area-owner Sandy was gracious and her husband made absolutely perfect angry nachos-a heaping pile of...,5,2014-11-22 12:04:40
The Angry Penguin,S8lAqKLZp1FTn-TvlXBBQA,JBevWYkP4c2US6QOfKi2kQ,"Is there something wrong with Waterford that I don't know about? 

Driving through it for the first time last week, I found the place totally charming. It...",4,2015-09-23 19:38:39
The Angry Penguin,S8lAqKLZp1FTn-TvlXBBQA,twtmlgMFfvCqrgQW9sIUwQ,"A small group of us stopped in to try some Tavern style food.  Typically, we will peruse a tavern's menu for things like pizza, mozzarella sticks, wings,...",4,2015-09-17 21:51:20
Muddy's 40,dpwBwaqTxF631JTtppK5Yg,p_4lK6z8qYTscKryqueDnA,"Muddy's is local bikini bar.  It is classy, clean, has good food and attracts a crowd of mostly regulars who are older and blue collar.  The bikinis are...",4,2016-06-20 18:56:49
Muddy's 40,dpwBwaqTxF631JTtppK5Yg,NcqRg91sP6AvQu3MgAVQrw,"Ordered through Grub Hub... it was wrong, it was bad, and they didn't return my call.",1,2018-05-28 14:09:45
Muddy's 40,dpwBwaqTxF631JTtppK5Yg,XWfOl5ybdUPPpCV9qd-M9A,Ordered lunch for pick up today. The girl who answered the phone was both pleasant and helpful when asked what was most popular on the menu. She told me...,4,2017-08-16 11:20:05
Greenbush Inn Bar and Grill,dwXLf2_F9J3MFg2y7tTQrQ,J_YRzHVP-_xbwQIqLIPLsw,Ever drive by a place over and over and never stop in. No reason why but that you never been there and worry it's not going to be good? Well for a couple...,5,2018-07-30 15:45:33
Greenbush Inn Bar and Grill,dwXLf2_F9J3MFg2y7tTQrQ,jzNRryMgkD9qH3r5WWljRQ,I have to say there has been a huge improvement in customer service and the deck outside is amazing!!! Obviously the owners have put an investment in...,4,2017-09-16 09:00:01
Greenbush Inn Bar and Grill,dwXLf2_F9J3MFg2y7tTQrQ,R1bJ8PhSOxVZv3EWhW1E9g,"Had a great lunch here -- amazing seafood chowder...smokey, creamy and full of seafood. The chicken parm sandwich was a big portion, fries well done and...",5,2018-05-12 11:56:58
Funny Bone Comedy Club & Restaurant,AWGUzECD_4aBPUAUbOFKYw,DnJw0Ahvzyu-hN8SJhCEDQ,"Saw Jeremiah Watkins , he was very entertaining. The food was surprisingly good. My advice is to order everything you need or might need when the server...",4,2020-03-01 10:20:35
Funny Bone Comedy Club & Restaurant,AWGUzECD_4aBPUAUbOFKYw,S_FvAZmbNcJKKNb167zjJA,"Venue is great, comedians always top notch... But the food at this Funny Bone is notoriously bad.  Four major cons this journey:

Ordered drinks that took...",1,2019-10-26 07:20:59
Funny Bone Comedy Club & Restaurant,AWGUzECD_4aBPUAUbOFKYw,h7D_bSgAKVrmTq3EgdMDZA,"Saw the comedian/actor T.J Miller and will definitely be back. Food was good, mixed drinks were strong. 
I love in Vermont so the drive is a little  over an...",5,2020-01-29 12:55:45
Tanpopo Ramen and Sake Bar,nT9MYot3FvHoIAGpHNknjA,ITGk6USwewcYgM0t2vIskg,"The seafood ramen is my new favorite it has so much flavor, I didn't need to add anything extra to it.  I also love the spicy ramen, the crab rangoon, fried...",5,2020-01-04 14:56:08
Tanpopo Ramen and Sake Bar,nT9MYot3FvHoIAGpHNknjA,WUW9LYHFSPoBi2YN3fh5Aw,"Wow. Honestly shocked by the terrible customer service at this place which seems to emenate from poor management. 

We decided to visit Tanpopo for the...",1,2019-12-13 20:46:00
Tanpopo Ramen and Sake Bar,nT9MYot3FvHoIAGpHNknjA,2Gxe7HhjN1OMHFfCU5xQCA,I was excited to try the first ramen joint in the city of Schenectady. I went on a Saturday during peak lunch time and not another living customer was in...,2,2019-12-08 13:00:26
O'learys Tavern,qMn41wpn5UDO5FLg0EVA5A,upwwaInOeZ7ka2aGuu5KgQ,Sometimes you have a stressful day at work and need to blow off some steam. This place has gotten me through some rough days and I'll always appreciate it....,5,2019-12-16 22:50:41
O'learys Tavern,qMn41wpn5UDO5FLg0EVA5A,q3333xHUfQ49auDa5Q8Thw,"Wow I got to say when I was up in Troy for work and happened to stop by after hours to grab a drink and chill out with some of the boys, the food and...",5,2019-12-06 23:56:12
O'learys Tavern,qMn41wpn5UDO5FLg0EVA5A,j162JQO-4jjCVAeLEJ1JHQ,THIS IS THE BEST BAR IN TROY THE STAFF IS FRIENDLY THE PLACE IS CLEAN. The patrons and friendly. I highly recommend 11/10 this place is awesome. We love...,5,2018-01-08 19:15:30
Marias Tailgate Tavern,vn4_vfSiKFUQ9ynf8FeqAw,BkFmgg5gX5CFyYkP096qlg,I love it. Hole in the wall w a great jukebox. The owner came out and talked to us. All the food is homemade. Great place!,5,2019-09-22 12:57:20
Marias Tailgate Tavern,vn4_vfSiKFUQ9ynf8FeqAw,OXHUmxOUGHqy7RX5zhmA8w,"I will say that they have the best wings in the area. My boyfriend and I went in for wing night. We asked for 1/2lbs of garlic parm, 1/2lbs of medium, 1lbs...",2,2019-04-16 17:20:32
Marias Tailgate Tavern,vn4_vfSiKFUQ9ynf8FeqAw,9pTu0Ji55clab7VdjuLXUw,I've been here a few times.  I will say the wings are the best in the area.  The issue I have is the treatment from the owner and her friends. They were...,1,2018-11-04 09:19:01
Spindles Wine Bar,zqigx3NXtpPdAN06ME4oxQ,lndc64k1_oe70XNm41NEzg,"This place is great. Good quiet atmosphere for a Friday evening, we had several dishes that were all phenomenal!
We got the baked Brie (fantastic with pears...",4,2019-10-27 05:46:02
Spindles Wine Bar,zqigx3NXtpPdAN06ME4oxQ,zd3ci-l9z1nm3Jcm_C7zrg,"What a find! We had tickets to see a show at the Cohoes Music Hall and found a Groupon for Spindles. Since the weather was iffy, we didn't purchase the...",4,2019-01-26 06:11:59
Spindles Wine Bar,zqigx3NXtpPdAN06ME4oxQ,DyXjm8GNiS48jGYbtVXu6A,Awful awful experience! Here it goes: I was asking about dairy free and gluten free options and the waitress gave me a few. One of the options was to...,1,2020-01-26 13:32:16
Malcolm's,jJ3xO5RFPLJ2QFLIKg5H0g,X7TSJfk4AUU5y_9amSZYNQ,"Finally made it to Malcolms to see for myself why family and friends are raving about it.  
 ---It was fantastic in terms of food, service, and decor....",5,2020-02-08 13:28:38
Malcolm's,jJ3xO5RFPLJ2QFLIKg5H0g,h5xTzbGDFX0flTTPV-3aEA,Our first visit to Malcolm's was for brunch last June to celebrate a special occasion.  We sat outside and enjoyed everything so much that it seemed...,5,2019-11-26 21:36:48
Malcolm's,jJ3xO5RFPLJ2QFLIKg5H0g,Rpv_zCxB6h-TlS4o95ZGeg,"Ordered duck boa buns, duck tacos (pretty sure those were homemade tortillas), roast chicken with (yes duck fat) roasted potatoes and creamed kale. Two...",5,2020-04-04 19:34:14
The Sawmill,0IZGJuNKM26srpq3kO0GiQ,frG3gJ0vhxHOwm7RngDG7Q,"was looking for a biker bar...found it..pretty ratty on the inside,great drinks,atomosphere,and its owned by a biker.",3,2016-07-27 05:46:32
The Sawmill,0IZGJuNKM26srpq3kO0GiQ,IAyPbYzB5WxuF4pPipTDsA,"The dive bar to end all dive bars. There is simply no good reason to patronize this place, unless you want to stare at the bras hanging from the ceiling....",1,2013-01-03 08:17:17
The Sawmill,0IZGJuNKM26srpq3kO0GiQ,q29xVt82fWZcekrxk4e_gA,This place has the stiffest mixed drinks around. Great biker atmosphere. Go here on Sundays when the weather is nice and there will be plenty of motorcycle...,5,2016-02-27 13:43:09
Cafe Hollywood,12mLUcOSrpIgrYDh2pGSAA,vI-srhfb0v48HKIAWI946A,"Ambiance is suave and chill. It's sort of a guy's hang-out with pool, darts and pinball machines. Few women. Food at the bar is bar grub. Drinks are potent...",4,2019-08-23 22:06:35
Cafe Hollywood,12mLUcOSrpIgrYDh2pGSAA,X5LBtuEFySkDO2JLAI0Zeg,"Good bar to hang out/drink/grab a bite to eat on Lark St. (First we went to Bombers- the hostess said it would be about a 20 minute wait, 20 minutes later...",4,2016-04-02 11:51:05
Cafe Hollywood,12mLUcOSrpIgrYDh2pGSAA,7tXQ813bpFbn5QYGxbBf_g,"Staff is great, but their hired door staff is lacking. They'll lie to your face.  Speak to the management..... do it, because they're letting to you",3,2019-08-11 21:44:07
Daley's on Yates,1mAwv5vrvtpmpJDOwYQZyQ,K5e-GFe-8mJeRGcZp_tgWA,"Very beautiful restaurant, super clean, great wait staff and the food was fantastic!  Would definitely recommend and we plan on going back soon.",5,2020-02-15 04:10:28
Daley's on Yates,1mAwv5vrvtpmpJDOwYQZyQ,9hV493sDeAl4dihPMTra9Q,It's been over a year since we were last at Daley's on Yates and one thing that has certainly stayed consistent is the inability of the dining room to...,4,2020-01-25 21:17:05
Daley's on Yates,1mAwv5vrvtpmpJDOwYQZyQ,hIKVx_8YcxCCBMNr2TSYYw,"This might go to a 5, but right now I have been only once - it's *tough* to impress me that much on a single visit.  Still: markedly inventive and varied...",4,2019-11-19 11:04:16
Casey Finn's Pub $ Grill,HHdDW95qZ-K9hPzqvwwziA,dfxwViFGNGROyLQy2qjh5Q,Voted best dive bar in Albany. They are proud of that title and their Irish heritage! Light atmosphere. Everyone seems happy. No drama. We had some cold...,5,2017-03-19 06:38:44
Casey Finn's Pub $ Grill,HHdDW95qZ-K9hPzqvwwziA,k2CeUH_8gjjuZb30tEVyvw,"Enjoy this little neighborhood pub. 

People are friendly and the drinks are not badly priced.  

Sometimes they have entertainment either inside or on the...",4,2015-05-31 16:50:46
Casey Finn's Pub $ Grill,HHdDW95qZ-K9hPzqvwwziA,SYEjJgJWvb0u9aF-Fj4wKQ,What a great neighborhood pub with friendly and attentive bartenders and an excellent variety of craft beers. Don't forget to bring an appetite because they...,4,2015-11-29 15:15:20
Hooters,ct-kfx3Ge969QjCcZEXosA,ABUTx9Q3VhlLvGyh5B_xLQ,This has to be one of the better ones ! I live in Philadelphia and the one that was on street Rd years ago was Great but when the open one the Blvd . It was...,5,2020-01-11 18:08:21
Hooters,ct-kfx3Ge969QjCcZEXosA,QRWGCBpi-N0_EO_uYwCoDA,"I came here with some friends for an NFL playoff game (the Bills lost...) and having never been to a Hooters before, didn't quite know what to expect....",3,2020-01-06 06:51:08
Hooters,ct-kfx3Ge969QjCcZEXosA,_3ALlQPyqWPcjjIemk92RA,I haven't been to a Hooters since 2006 when it was located in the Crossgates Mall. I haven't felt compelled to come to this location but my buddies and I...,2,2020-01-05 16:38:26
Chops and Hops Meat Market,lVLYo5tfq-S3BQJ4BOUyLQ,jSE17cojRZ3L5xSZT34hFA,I love this place the sandwiches are all fantastic. I think it's the best Philly cheesesteak I've ever had and they always have at least one or two...,5,2020-02-15 08:35:57
Chops and Hops Meat Market,lVLYo5tfq-S3BQJ4BOUyLQ,Uo2Hjduf6PM8FihFDJCMXg,"There's no secret to a great Philly Cheesesteak. Use decent quality shaved (not sliced) beef, season it well, cook it on a flat top, and chop the living...",4,2019-11-25 11:10:12
Chops and Hops Meat Market,lVLYo5tfq-S3BQJ4BOUyLQ,aJSWfAeUIEHhamvFyhor6Q,"There are sandwiches and then there are 

SANDWICHES!!!!!!!!!!

I have been to Philly several times. I have eaten at all 4 of the most cherished cheese...",5,2019-06-13 17:27:38
Sushi X & Lounge,M0o9CXzYH_k6vgG-0vVkVw,ca5mk9I71yoRXAQ4pI3FcA,"Always the best date nights!  

No matter who I have gone in with, it's always great. Huge cocktail selection. Sake is delicious warm or cold!  Has an...",5,2019-11-16 19:13:00
Sushi X & Lounge,M0o9CXzYH_k6vgG-0vVkVw,GGWVTpU5g5LjvrEJZ3uJlQ,I love this sushi place. The food is always spot on which is very encouraging because sushi places can be hit or miss. $20 for the lunch buffet is very...,4,2020-03-03 15:36:39
Sushi X & Lounge,M0o9CXzYH_k6vgG-0vVkVw,ssADEIjYonRVZ3cdF_7fDA,"I have eaten some of the best sushi for over 17 years. 

Sushi x is all you can eat so obviously it's going to lack a little quality. But I've been there...",1,2020-01-08 15:44:13
Blazing Bull Bar,cACTv7E7GGmJTZ7YAA8upw,LUhiY6jyZZO1tbio3fOSKg,"I went to BBB (or triple B?) yesterday, the day before their grand opening.

Overall, from the two hours I spent in an empty bar, I found the staff fairly...",3,2012-01-21 17:18:31
Blazing Bull Bar,cACTv7E7GGmJTZ7YAA8upw,j3JIjpQ_YoIDJ8ZIvrhU0w,"Name on the sign says ""Smoking Bull"", not Blazing Bull

Bar is pretty much always completely or nearly completely empty. Not a terribly popular spot. Don't...",1,2012-05-01 08:33:51
New Madison Grille,WdFY1pkQdqwONfvw-iHCVA,SYkg1pVsiTltletYtmF0UA,"My Fiancee and I live in the area, and LOVE this spot. Whether it's dinner when we don't want to cook, or a drink after a long work day... New Madison...",5,2019-11-07 13:33:04
New Madison Grille,WdFY1pkQdqwONfvw-iHCVA,Brs-xUCPHlQ5HMgQ7Gw3zw,"Been a few years since my last review here. Stopped in . Same prices, tavern pie and good company . No complaints . Stay true to you Madison grille!",5,2019-10-18 19:52:49
New Madison Grille,WdFY1pkQdqwONfvw-iHCVA,qdU6wAvtGanDTBfiXhwdqA,Compelled to write my first review simply because I left the place feeling like I was robbed and had zero recourse. They charged the two of us over $100 for...,1,2018-09-28 04:31:28
Pōst,SuMRBzy2X_W2pb3whlyqbg,o9vlaNB_XJZH41fDxm7jxg,Great ambiance. Intimate (except for the young person that didn't have her inside voice on and needed the world to recognize her existence) and very cool...,5,2020-02-21 20:35:36
Pōst,SuMRBzy2X_W2pb3whlyqbg,JHZP0AOHvqwSUtg-LoBxqw,Finally was able to visit this place while visiting friends in Albany. The place is a true gem and an excellent addition to lark street. The atmosphere is...,5,2019-12-14 13:10:31
Pōst,SuMRBzy2X_W2pb3whlyqbg,reWwsaXnGQebE2ndrfMp6Q,"My mom and I finished a whole bottle of wine on the patio, as a celebratory kick off of a mother daughter weekend. 

They have a super interesting menu of...",5,2019-10-21 12:32:23
Graney's Bar & Grill,2LjrNJWt9jUZQaCK0vGVdg,blv9m9d6ZP4mwK4m_44sxA,"Graney's feels like my safe place in Albany, whether for an afternoon beer, drunk food at 2 am, or catching my favorite sports game. They have different...",5,2019-12-05 11:03:57
Graney's Bar & Grill,2LjrNJWt9jUZQaCK0vGVdg,w7ETjjLyOTQqIL_mI2KT0A,"When we arrived we were seated quickly. It was cold inside because all the fans were on, but it was hot and muggy outside and they were expecting a crowd...",4,2018-09-07 06:15:33
Graney's Bar & Grill,2LjrNJWt9jUZQaCK0vGVdg,v87FX1mVO8vF8I8BDdoJlg,"I love Graneys. I have come here a couple of times and seriously, LOVED it.   The food, vibe, everything has been great. However, I went on Tuesday of this...",2,2019-08-29 08:36:39
110 Grill,7b2rpeRaEQboFF2xM90gGA,PTtnWPc9VQDts5Bvzqgz_Q,"There are good chains, and there are bad chains. 

Bad chains: TGI Friday's, 99, Ruby Tuesday, Chili's, Crapplebee's, Olive Garden, Recovery Sports Grill...",4,2020-02-29 04:23:19
110 Grill,7b2rpeRaEQboFF2xM90gGA,ofQL6RznZkd2ihUinxLHpw,"Had lunch at 110 Grill in Latham for the first time yesterday with 3 friends.  We all thoroughly enjoyed our meals, 3 of us had the 2-for$10 special.  We...",5,2020-01-31 07:51:37
110 Grill,7b2rpeRaEQboFF2xM90gGA,dw5x5BnGG1sQzyHEs5zqqg,"I absolutely love 110 grill in Crossgates, gone several times and always enjoy my time. Food is always great, service is usually on point. 

I decided to...",3,2020-01-14 19:48:17
Silver Slipper,Mh0uGmdNx8Qd8c3wdnq15w,mGULbwjei3gZDAurh9tY7w,"My favorite ghetto dive bar!!!!! Always feel safe there.  Great time, fun bartenders, and strong drinks. Plus the music is always jumping",5,2017-12-03 18:17:06
El Loco Mexican Cafe,fxOgWe9IGNpA-wVjSEHeYA,TShS5DdOTUE4VSZjSDdTTQ,"Yay for friends having birthdays!! 

Jughead and I popped into El Loco last Friday night (09/27/19) for a co-worker/friend's birthday celebration. She had...",4,2019-10-02 09:07:48
El Loco Mexican Cafe,fxOgWe9IGNpA-wVjSEHeYA,y4RjCOw1elenyPS7BhX7nw,"As stated on its website​, El Loco is an Albany institution. My first introduction to ""Mexican"" food--nearly 30 years ago--was at El Loco, and for quite...",3,2019-02-26 11:23:26
El Loco Mexican Cafe,fxOgWe9IGNpA-wVjSEHeYA,xu61yl8thOwxwXcaADQ6Qw,Went for a party then a few times with my wife and friends and the food is delicious.  Nadeen is the chief and makes such delicious food shes a Philippine...,5,2020-02-27 19:17:35
Casa Dé Richani,HuoUNZT_9MIhXyZQEzXMag,VHXt_qD55cAsr7AwqEAmkg,"First off let me just say that this establishment has a fantastic selection of amenities, cuisine and drinks! Of all things my favorite amenity has to be...",5,2019-05-22 18:25:15
Casa Dé Richani,HuoUNZT_9MIhXyZQEzXMag,nMjgGI3rrBWrNIudEDh_6A,"This joint is a bag of mixed results. 

Firstly, the ""pros"":

You can always find this place stocked with the most gourmet of ingredients for most of their...",4,2019-05-22 15:55:04
Bootlegger's On Broadway,KhsxSQnY3yUHDQFZKAn1Rw,8a5b4T8P19CxJvAqlBnf8g,"Came here before a concert for dinner & drinks before the show. Great atmosphere--not too busy, service was good. 
I immediately noticed the cornflake...",4,2020-02-29 11:26:00
Bootlegger's On Broadway,KhsxSQnY3yUHDQFZKAn1Rw,GmTvkATBB34172fShuXppQ,Stopped in with some work colleagues for lunch. The enthusiastic bartender -- who was also working tables despite being extremely pregnant -- took our drink...,4,2019-12-04 09:24:40
Bootlegger's On Broadway,KhsxSQnY3yUHDQFZKAn1Rw,5I_y2IRdqdY0VC-Md7citg,"Placed an order on Grubhub and no problem there. Menu is fantastic, lots of different choices, check it out you will find something you'll want to try. Wife...",5,2020-03-21 06:32:41
Junior's Bar and Grill,z3tHun25PCe_4bHuI4U-uA,0_aLSbDAKEd0txwkM_eeUQ,"Had buffalo chicken pizza last night, and it was fantastic! The wings were great, and the food was very fresh. It's a distance from my home, but worth it...",5,2020-04-04 17:55:13
Junior's Bar and Grill,z3tHun25PCe_4bHuI4U-uA,XNBOa2Dc-mEl0TTHflp5CQ,"Came here for lunch with a couple of friends. We were seated immediately in this spacious restaurant, but the service took a longer time than it should.

I...",3,2019-01-17 19:06:34
Junior's Bar and Grill,z3tHun25PCe_4bHuI4U-uA,XIslibu_Zc1M0mG8kD09ag,"One of my favorite spots! The bar is huge with great tv views. Even the bar top tables have good view of the TVs, they always have good sports games on....",5,2019-09-10 08:36:04
The Local 217 Taproom & Kitchen,ciTAVrBu4jtnP6ItMlfqlw,bhjKdIcS6eABMdP4gOWKbQ,"The Local 217 has recently become one of my Albany staples.

I understand they renovated recently - there are two fairly spacial rooms, with plenty of...",5,2019-12-06 06:12:03
The Local 217 Taproom & Kitchen,ciTAVrBu4jtnP6ItMlfqlw,GCywNr1yshEDvhrAjjvkoQ,Albany staple! This place does a great job hosting late night eats and has a full bar attached. I am usually a breakfast/brunch guest here or a happy hour...,4,2019-02-06 21:30:24
The Local 217 Taproom & Kitchen,ciTAVrBu4jtnP6ItMlfqlw,EBk7ODZt8Z8ulAJz6jg-Yg,The food was too high and it tasted like garbage the yams taste like sugar the collar greens taste like vinegar,1,2019-07-24 14:12:56
The Horses Lounge,og6s7s1Jd7jNuSc46zuDgA,sKZjO5r40YUvZij0eczQCw,"We absolutely love this place! Great food, good drinks and all the bartenders are wonderfully awesome!",5,2020-02-21 13:53:42
The Horses Lounge,og6s7s1Jd7jNuSc46zuDgA,c-ny2G626B6FJve6g1_idw,"The Horses Lounge has been on my radar forever, but Roger K.'s review of four years ago has kept me away. He convinced me The Horses was nothing more than a...",4,2020-02-23 05:07:43
The Horses Lounge,og6s7s1Jd7jNuSc46zuDgA,q9VUPo8ibRXAHF_jZMI-fQ,"RE review time kids!
 Here it is,Tuesday,the second Monday of the week. I'm shot from the screw show of the day and the bride is right there with me! 
 We...",5,2019-04-24 14:26:03
Muza,U_wLGkq86qyd8yzpKyFswg,0YcSyeoTLOrNIQxZ2Ct_7g,"OMGoodness!!!! We were in town visiting RPI and went on Yelp looking for dinner. So, so glad we found Muza! The restaurant is cozy and warm. The food was...",5,2020-02-19 18:24:02
Muza,U_wLGkq86qyd8yzpKyFswg,xLq4m8T_xuwAYZ4mP685yw,"If this place were anymore cozy, it would have a fireplace.
Before I begin, I just want to express disappointment in my past self for never having come here...",4,2019-12-03 19:02:46
Muza,U_wLGkq86qyd8yzpKyFswg,mmVMnUbI1_8ZXlTeI8_XCQ,"Wow. Just, wow. I visited tonight along with two companions, both of which had been here in the past. I'm not a big fan of Eastern European food, but I'm...",5,2019-01-26 19:55:47
Normanside Dining,vugyptkVq0j573H1CHQRmQ,cQ3cBHPi39Rhoiz01snJLg,"One of my coworkers offered to buy us lunch from here, and after reviewing their menu I selected the ""Champagne Cranberry Salad"", which has mixed greens,...",4,2017-12-20 11:13:24
Normanside Dining,vugyptkVq0j573H1CHQRmQ,2_1TOK8RoPz7lNSJyY1eSw,My sister graduated from the Corrections Academy on a very chilly Veterans Day in November and I found the Normanside on Yelp of course. The reviews seemed...,3,2017-11-14 05:55:24
Normanside Dining,vugyptkVq0j573H1CHQRmQ,tuTQZKZJpcPAO9NZ5osNtw,"Can you keep a secret??? There's a place in Delmar that is beautiful, protected on all sides from the forces of evil, and has really great food at...",5,2017-02-16 12:34:30
151 Bar & Restaurant,5OhSm_EENt5AWn-ZOOaw_A,_Ivl5k9l54NrQEuo0_drkQ,"I wondered in here looking for something to eat, and to pass an hour. There was a good bit of activity up near the bar, but I took a table far away, where...",4,2020-03-01 14:37:58
151 Bar & Restaurant,5OhSm_EENt5AWn-ZOOaw_A,ViykroXBE-ud8Sx464guYw,"We stopped in here this past weekend with some family to watch football, have some drinks and enjoy some food. I wasn't impressed. 

The menu is very small,...",3,2019-09-30 09:25:00
151 Bar & Restaurant,5OhSm_EENt5AWn-ZOOaw_A,vea6T-wZJoyOfxYJPqprFA,"I've been to Firestone 151 in the past, and other than their clam chowder, I wasn't terribly​ impressed with the food. On my most recent visit,​ it appears...",4,2019-02-08 06:32:00
Jazanea's Bar And Grill,fyNRthboY1-fGVS054_GBA,zXlXYprgCgSuzbfDvLXK8Q,"Everything on the menu is under $12. This is not high-end eating; it's bar food. Just wings, tenders, burgers, sandwiches and a few veggie options. The...",4,2018-05-23 02:55:41
Jazanea's Bar And Grill,fyNRthboY1-fGVS054_GBA,2TT2SpUIM8CRuV80e5oo5Q,"If there was on option for 0 stars I would use it. Ordered through Uber eats, a pretty reliable service on most occasions. Typically the food comes in a...",1,2018-03-12 18:16:37
Quigley's,EETihgOH_wtCWZdx3sHXiA,VWZfFW_p-YCTHc4ml7jaiw,"Amazing wings,sandwiches very friendly waitstaff. Love going on wing night.  So many different types of wings it can be hard to choose.",5,2018-03-10 14:39:19
Quigley's,EETihgOH_wtCWZdx3sHXiA,psuD37RCoa5EGEWDNwJI-Q,Every Sunday ! Great food and best place to watch NFL!! GREAT Beer specials on Sunday!!Green Bay Packers watch games in Dining Room come watch the real...,4,2016-09-13 09:48:36
Quigley's,EETihgOH_wtCWZdx3sHXiA,6-bsy5B-yEwgVa1BNLh0ow,"One of the dirtiest places I've ever seen. The wings are ok but I would recommend sticking with only them. Service was average.

If you want a dark dingy...",1,2017-09-15 20:42:05
Backstage Pub,TgAMn5mAxww3QyR8owLkGQ,UCvjebwcwnh2fXesC7PLYQ,The Backstage Pub is the kind of bar I wish was located on my block.  It was across from the street from my hotel and so it was laziness and desire to avoid...,5,2019-12-04 11:51:58
Backstage Pub,TgAMn5mAxww3QyR8owLkGQ,uW4f10D96RcwjY9er7cJMA,"In the midst of chaos and the unknown, you stumble upon something you might have overlooked. While offering takeout in the midst of a crisis, the food I...",5,2020-04-09 19:11:56
Backstage Pub,TgAMn5mAxww3QyR8owLkGQ,OHCdu2zq_QvUdoQEI50QlQ,"A nice little gem of a place... definitely has that ""I could get comfortable here"" kind of feeling ... service is great and with a smile.  The tap list is...",4,2020-02-22 20:49:15
Marisa's Place,OGpWKTlBIPyEq6iIFzCFnA,12hh97Yqs_MKEr8SGDsKJw,"This review is for takeout pizza at Marisa's.  It is the best we have found in this area, and we have tried a lot of pizza!  Pizza crust is always just...",5,2020-01-09 15:00:15
Marisa's Place,OGpWKTlBIPyEq6iIFzCFnA,FrD3dRFK6hBhsgaJTCmssA,"Well, I guess I may be the odd man out on our group's experience at Marisa's place.  As part of a group of nine, so far the reviews are coming in higher...",3,2019-12-23 19:39:05
Marisa's Place,OGpWKTlBIPyEq6iIFzCFnA,UEFNhF9v7B5cOzbpmnWSrA,"Well for starters, you must get the mozzarella sticks - you must. 

We dined in, which is a different experience as opposed to grabbing a slice. I need to...",4,2019-12-23 12:17:03
Katie O'Byrne's,FmnjhHx6qsm4MPPb94qz9g,Qj3LhCYyxnKwdIYI77Ls6A,Party of 8 there last night and place was packed all tables taken our waitress Donna was quick to get our first drinks and apps. Came right out and was very...,5,2020-02-22 15:28:08
Katie O'Byrne's,FmnjhHx6qsm4MPPb94qz9g,-y_qB5rHuud1ohiu6TPrVw,"Absolutely decent pub fare. Admittedly, this was a last minute change for dinner (pre-Proctors show) as the original restaurant choice was unexpectedly...",3,2019-05-15 05:17:49
Katie O'Byrne's,FmnjhHx6qsm4MPPb94qz9g,BGysreOwDQ1mww-fNx6MiQ,"Been here before and actually thought it was ok but boy was I absolutely disappointed!
Went in a Saturday night.  Was seated right by the stairs to go to...",2,2019-05-06 09:28:02
Wolff's Biergarten,ZOPxUGU4UFpINgjKUq4a-Q,z38lZDvbEOAf7yKymS8HSw,"We saw Wolf's as we crossed the bridge into Troy and I thought ""Have to go there"". Later, in the hotel, I heard that a hot dog goes with a 40 oz. beer (or...",4,2019-12-21 20:41:45
Wolff's Biergarten,ZOPxUGU4UFpINgjKUq4a-Q,cnul_gP1glEtpSZVCeqbEA,"Wolff's Biergarten, in all its locations, is just a fun bar to be at. It is always lively, strong beers, a good time. 

Franziskaner, always a good...",4,2019-07-30 11:55:50
Wolff's Biergarten,ZOPxUGU4UFpINgjKUq4a-Q,zMHQvUFe1BRIi5USs1t1Jw,"IMO, this is the worst of the Wolff's locations for multiple reasons. First major complaint is that the kitchen closes at 9 PM. 9?!? My group of friends...",2,2019-02-09 21:58:59
Via Entertainment,UQx9U8SvRljaTmSYdTu4wA,4oORIxqCdHrtGJ2eB3lSQw,"It's probably not a good sign that I'm starting with Chuck E. Cheese as the point of reference to the Via arcade, not Dave and Buster's. 

The arcade side...",3,2017-06-05 07:10:27
Via Entertainment,UQx9U8SvRljaTmSYdTu4wA,Rp1h906mdDEUN5G17gnWKw,"Service was great, food was decent for the price, but the key is to come here during happy hour. Amazing drafts for so cheap. Enjoyed a Mad Jack IPA for $4...",5,2018-08-13 12:05:44
Via Entertainment,UQx9U8SvRljaTmSYdTu4wA,7KkhKu_UZxfz8ueA-2ZflQ,"Stopped in for an appetizer and drink before a movie.  Sat at the bar, I ordered a Guinness and my other half a water.  Beer came right over was cold and...",1,2019-05-05 16:11:19
